GKODE,GKODN
2619663.635,1173763.084
2588164.043,1210934.733
2609090.251,1215930.383
2585436.275,1213652.889
2614470.766,1174796.505
2572904.424,1217935.066
2618333.212,1188693.795
2587012.612,1219969.044
2601279.826,1197577.936
2625933.873,1192988.264
2657067.188,1175707.16
2608712.33,1182079.959
2614510.847,1175850.852
2581632.221,1229831.758
2586051.766,1219583.702
2588690.625,1216016.173
2628384.721,1167801.081
2614086.85,1210912.155
2616941.869,1186166.477
2584040.674,1231756.723
2580078.438,1208370.986
2604870.949,1185605.09
2621792.567,1200799.603
2613848.839,1178876.496
2606299.433,1193099.07
2599275.249,1206128.071
2615295.602,1158096.466
2589301.301,1151041.266
2582599.303,1214469.4
2605942.461,1187782.412
2572220.689,1225553.35
2610668.068,1197100.843
2584443.972,1199271.69
2577813.435,1208088.011
2589409.817,1194156.657
2631068.669,1215872.934
2596149.738,1166994.397
2626022.522,1230111.056
2615753.641,1233744.764
2631538.028,1170686.818
2599827.024,1198658.996
2584165.48,1231034.727
2617269.102,1194573.634
2593638.784,1212604.575
2601776.778,1183482.348
2658023.567,1174764.865
2610094.683,1223005.955
2601440.882,1200150.495
2585507.358,1225918.258
2633147.474,1169752.334
2594799.243,1187990.372
2597181.248,1182493.922
2613779.528,1184871.701
2609451.242,1198218.596
2625909.68,1225798.838
2612195.311,1216068.311
2599002.727,1215119.625
2579524.694,1227171.448
2588465.568,1218459.276
2580123.525,1227253.769
2630704.433,1223236.651
2602735.977,1198140.618
2621657.291,1176379.544
2606521.613,1177971.319
2600232.549,1199166.474
2626660.791,1220524.191
2598331.739,1197045.784
2642390.097,1174189.356
2630068.864,1171045.615
2618151.891,1189591.328
2590604.917,1193701.595
2616193.382,1231353.83
2585914.147,1217089.797
2600159.047,1201696.257
2612920.078,1179810.834
2611166.295,1175467.597
2592426.71,1210133.656
2588371.67,1221745.866
2597589.605,1222146.277
2622621.641,1194297.926
2604450.817,1166984.275
2615748.233,1168806.126
2613051.453,1180741.202
2608429.215,1191024.79
2613881.769,1212662.415
2600144.089,1203023.522
2587218.414,1222006.947
2656989.853,1175307.613
2584711.913,1208392.997
2595611.358,1212740.196
2590012.478,1217755.264
2610951.996,1214935.366
2628684.472,1220443.893
2614049.373,1176035.971
2614541.579,1209341.657
2609317.385,1220319.868
2615849.398,1218184.102
2627241.205,1218519.689
2596128.464,1190416.501
2581545.303,1230060.84
2613122.05,1187306.818
2619951.786,1169292.168
2628458.591,1220557.367
2622556.627,1190376.965
2609532.396,1208777.881
2614473.066,1181578.134
2585269.141,1220626.666
2612985.665,1195389.328
2589867.74,1213145.488
2587657.965,1221446.19
2588326.483,1146191.637
2609821.037,1192106.124
2600655.821,1198349.302
2574052.663,1209596.952
2592428.379,1232149.044
2590734.342,1207874.493
2624280.986,1228195.515
2587051.946,1210317.131
2596739.848,1198593.545
2613949.909,1198714.455
2607436.168,1176203.733
2618840.751,1185492.843
2621113.233,1214313.751
2665746.306,1167146.727
2585663.505,1226971.609
2665334.6,1167567.346
2603009.236,1203276.372
2616870.32,1222689.235
2586772.705,1216276.455
2608213.533,1200789.977
2570714.026,1208817.707
2633851.048,1177542.505
2594178.802,1183146.847
2583119.044,1201389.232
2597901.859,1192116.212
2577296.892,1205103.05
2586677.351,1222337.004
2589710.081,1227368.056
2585347.991,1148467.805
2647324.713,1163092.862
2610892.438,1180555.42
2601432.968,1207331.768
2598932.161,1149467.592
2612869.744,1175499.737
2594709.365,1220630.249
2619045.461,1234816.163
2597560.256,1181567.203
2592295.675,1199953.459
2625834.663,1225816.137
2628498.485,1233120.379
2607954.896,1209127.548
2625641.383,1186138.359
2591984.118,1226737.068
2605500.0,1177969.0
2599362.04,1198035.525
2583539.976,1226443.244
2590497.904,1227509.823
2606734.354,1214992.724
2590584.767,1205161.423
2591891.87,1232197.634
2601280.911,1183547.406
2601358.019,1199738.596
2624013.022,1197450.762
2577700.877,1205265.933
2597058.895,1193713.85
2647545.099,1164915.453
2599800.45,1202425.353
2605307.027,1185743.456
2615183.597,1195629.312
2620811.595,1203876.864
2614138.052,1178285.237
2648326.334,1176874.583
2611972.113,1197793.076
2620195.056,1197509.012
2581949.499,1213362.678
2644636.323,1181257.566
2636159.081,1160491.095
2605786.807,1198390.409
2616531.079,1190568.384
2632942.643,1169715.878
2603003.233,1203302.27
2559832.619,1217876.308
2615228.765,1210118.173
2570426.069,1224492.45
2628742.672,1232211.25
2656882.039,1177428.191
2639184.276,1165224.001
2588204.643,1226381.39
2635846.583,1160626.465
2574973.73,1223043.079
2586543.964,1221542.305
2566718.612,1222393.638
2626129.402,1229802.685
2605572.807,1193548.589
2587133.995,1205417.564
2626296.114,1229615.312
2629452.905,1232029.815
2613282.704,1178043.152
2609485.646,1149176.73
2597993.895,1219582.439
2613752.974,1212565.781
2601367.215,1224948.212
2604524.201,1203826.164
2609825.335,1168413.875
2606840.808,1178278.885
2582016.659,1229751.884
2614602.476,1180318.266
2617370.82,1175733.512
2604925.4,1207465.11
2608699.683,1191508.793
2584214.732,1135043.437
2559245.428,1217664.254
2605605.542,1197673.387
2571735.844,1225382.474
2595433.059,1187365.276
2592864.187,1211298.858
2596634.346,1165171.501
2584787.028,1202350.606
2585839.727,1220123.019
2618674.367,1163473.472
2583953.714,1212166.62
2631748.764,1174233.684
2619870.367,1218585.094
2621916.841,1167638.515
2613878.632,1210514.849
2594525.834,1191419.805
2585499.175,1215653.718
2582220.43,1230223.478
2630628.298,1218555.063
2606469.343,1167660.539
2600312.677,1204114.256
2607240.532,1219777.248
2625385.462,1224655.359
2607169.138,1197605.566
2604337.972,1207701.877
2610170.396,1197799.448
2606734.952,1207664.284
2585182.738,1213475.982
2566978.006,1225845.064
2613268.225,1232987.006
2600538.893,1207736.451
2605358.777,1198017.148
2610723.672,1152190.231
2606209.903,1210112.06
2584313.674,1199044.32
2659946.855,1175137.799
2607977.35,1200663.34
2644650.082,1163443.771
2609070.23,1222075.78
2588634.865,1218420.301
2589700.825,1217822.245
2610753.347,1212634.086
2615156.922,1177685.777
2586297.018,1232420.559
2580527.513,1227369.173
2591193.0,1213485.0
2610007.678,1216510.247
2614167.364,1208672.611
2595961.509,1168116.757
2577005.509,1204924.244
2598124.85,1212231.928
2587618.27,1221383.783
2633396.432,1166890.637
2632923.046,1171115.767
2609245.199,1215540.552
2625421.632,1228672.387
2615613.27,1194841.926
2593160.905,1204905.137
2625511.314,1166426.724
2598571.242,1214283.967
2609885.683,1205661.925
2632192.127,1168607.621
2566886.946,1222573.583
2594201.974,1195854.436
2631320.233,1214909.341
2614881.903,1179758.253
2605021.47,1194698.363
2601309.393,1199840.475
2627595.563,1224627.602
2613797.052,1187811.917
2589484.842,1213937.157
2603112.043,1184245.736
2620356.869,1208047.561
2614307.406,1212325.183
2566839.946,1222827.271
2620166.382,1168661.876
2617136.087,1179058.83
2590306.449,1209208.461
2566948.135,1222549.129
2595147.194,1226287.929
2595974.041,1157575.149
2596550.484,1201865.324
2645446.443,1178492.153
2604397.991,1189297.178
2609720.526,1197468.678
2613040.819,1233450.411
2576999.637,1225703.672
2600230.608,1200511.332
2614063.595,1212186.34
2615262.06,1159333.102
2614351.131,1221583.05
2599484.572,1198666.17
2588310.031,1210207.012
2613989.958,1196065.335
2615252.882,1178709.581
2612627.014,1176781.711
2601571.379,1201365.722
2601057.473,1199042.494
2615563.323,1159390.393
2590140.143,1205014.9
2613187.768,1177687.254
2609571.471,1166160.263
2621156.896,1176050.04
2607823.024,1182203.225
2613685.198,1175188.525
2589841.198,1232004.066
2602751.209,1198314.103
2614703.653,1179020.324
2621413.733,1230030.917
2600371.225,1152082.542
2607570.646,1220072.866
2622105.475,1224156.797
2605868.994,1193847.488
2579005.804,1234594.193
2582771.867,1216129.099
2588551.321,1232065.807
2640298.118,1163128.724
2627380.629,1229291.559
2602859.044,1212559.589
2657450.029,1174323.741
2595154.49,1235955.684
2605285.384,1211424.484
2616175.829,1172891.692
2615773.499,1176879.333
2596028.537,1198988.685
2612296.612,1185858.698
2593096.181,1186343.335
2614900.752,1179752.049
2618137.755,1149386.518
2596692.649,1198349.682
2593506.151,1223371.568
2600323.039,1146414.905
2598154.261,1150861.381
2598520.871,1170526.511
2619182.944,1205666.763
2656462.232,1178575.562
2609624.987,1179192.138
2588101.482,1150183.478
2620657.92,1209566.346
2572650.994,1208668.614
2583426.004,1217055.562
2637481.378,1174042.851
2583953.858,1231640.64
2585230.157,1221468.459
2619536.861,1226127.049
2583129.409,1216375.051
2628844.543,1232463.643
2639002.287,1175455.509
2631497.985,1215245.393
2619022.058,1170264.362
2619961.198,1225696.213
2590801.003,1221838.91
2607669.534,1210709.883
2618514.657,1231042.219
2597547.299,1222354.337
2608132.252,1193914.419
2605266.812,1202531.412
2601787.245,1207682.806
2602102.501,1198332.902
2599930.337,1202779.264
2604819.297,1201853.057
2605636.861,1208610.977
2599769.489,1198416.159
2587182.249,1203244.741
2606365.637,1176574.919
2611888.778,1180918.844
2615291.0,1232937.0
2615475.676,1194783.901
2598750.043,1196803.038
2597230.5,1198989.797
2587229.74,1218760.286
2617389.45,1217524.178
2624098.447,1200147.982
2606754.994,1187317.268
2614690.869,1196985.449
2623680.232,1182176.709
2606167.272,1210608.179
2619924.586,1167605.569
2595296.868,1209547.599
2602941.84,1198248.647
2605728.591,1198158.482
2575026.707,1230453.97
2583534.103,1226754.769
2606619.268,1198031.843
2634393.734,1163916.64
2581871.755,1230117.313
2614397.098,1179329.041
2577292.528,1226995.705
2627231.798,1203031.911
2606808.286,1207537.301
2619414.416,1225676.49
2607404.87,1220963.488
2622844.537,1200827.938
2587703.75,1210802.996
2621210.484,1160684.263
2611020.415,1214910.66
2603149.084,1184319.844
2614876.589,1201021.051
2595154.73,1225899.816
2619413.404,1189944.968
2615694.19,1159539.364
2620545.734,1195117.289
2579941.124,1227066.315
2626749.756,1226272.913
2599980.308,1237225.778
2592492.293,1231877.254
2595857.044,1204156.312
2598984.468,1202546.936
2617229.108,1170814.906
2571060.016,1207016.928
2645674.65,1163891.958
2613449.174,1178943.96
2610259.342,1182660.544
2632947.641,1168567.36
2604267.29,1193064.938
2601868.667,1198566.859
2622363.154,1167843.727
2618164.326,1205641.796
2667212.912,1175448.303
2584534.321,1219220.815
2590493.546,1220699.238
2596953.532,1214595.73
2595084.948,1160203.197
2625945.547,1222690.003
2600604.065,1184507.332
2586797.081,1210058.941
2620740.2,1226640.404
2587923.025,1209118.959
2602134.08,1195998.855
2601167.541,1205456.977
2609183.612,1197499.267
2629010.513,1231878.8
2597602.232,1164828.641
2581814.733,1213501.796
2585465.604,1221286.497
2645082.118,1178589.886
2610724.564,1179875.812
2599613.318,1196915.421
2586208.636,1218104.558
2601131.374,1201166.512
2600015.962,1199214.394
2586197.811,1220148.487
2600696.766,1208290.347
2606750.846,1217906.45
2609393.012,1190890.826
2572658.266,1208470.093
2588042.854,1147323.499
2601112.296,1202365.533
2603432.777,1202654.562
2628146.522,1223060.732
2610395.231,1200299.02
2588733.422,1210189.345
2600851.858,1200775.422
2601065.18,1197674.228
2624866.428,1233355.355
2614886.996,1158605.499
2608172.479,1198473.705
2604759.275,1202419.347
2566778.22,1222384.554
2567932.595,1223201.274
2619670.8,1226192.331
2589279.867,1211069.972
2605506.177,1216002.186
2599706.543,1202593.698
2589572.056,1223454.979
2589554.138,1226345.937
2573827.929,1212973.34
2617569.977,1187773.375
2609273.065,1191253.228
2613743.094,1171499.277
2601936.827,1197302.924
2619300.0,1169158.577
2633175.784,1170284.307
2605582.025,1178012.836
2605598.785,1207555.433
2600832.369,1199194.784
2614050.4,1175948.774
2613495.445,1177653.299
2603582.931,1197841.594
2626393.451,1227346.653
2610419.049,1166449.227
2660621.762,1176517.616
2585022.631,1220087.83
2616234.326,1231560.294
2606763.607,1207444.433
2630896.0,1169930.0
2602598.0,1208156.0
2619559.084,1228372.075
2646648.269,1178416.665
2589845.081,1233343.681
2625746.816,1231961.127
2613775.259,1179249.55
2586959.329,1212606.571
2619449.494,1186381.655
2592085.866,1205979.157
2626397.576,1210594.893
2619847.294,1205637.258
2624515.939,1228377.693
2600767.964,1208530.778
2611525.957,1214867.268
2602278.077,1199106.884
2630333.028,1196977.982
2606483.01,1200968.884
2645563.418,1175980.661
2591262.884,1177592.193
2592098.035,1180710.37
2611902.433,1213819.509
2588969.701,1232227.721
2567704.256,1223122.976
2592370.862,1213065.323
2600233.801,1208588.301
2607977.873,1180640.115
2590156.398,1232142.651
2597200.702,1222849.361
2608791.096,1190662.833
2586024.836,1219286.401
2587015.997,1231892.955
2607661.68,1185489.238
2602283.706,1198864.066
2621376.852,1180576.897
2599861.133,1167221.965
2619149.774,1205875.563
2622315.148,1174702.589
2656975.262,1175102.261
2642156.226,1173766.016
2616192.729,1180502.859
2585459.207,1220792.079
2588457.644,1231038.005
2621692.542,1167419.144
2655998.063,1178077.491
2601975.973,1196547.639
2592432.53,1216965.218
2586142.0,1232389.0
2607550.408,1200932.956
2587828.403,1146684.333
2647068.138,1164881.941
2600152.359,1207430.795
2628531.097,1219907.826
2586550.096,1197327.85
2601446.259,1197901.201
2589687.252,1214498.871
2591115.8,1222501.846
2623477.289,1202422.359
2616975.434,1217480.665
2584590.58,1217893.38
2619690.505,1182274.134
2614309.378,1212111.187
2609202.374,1190933.809
2637575.272,1174248.419
2589578.824,1216746.377
2600855.443,1200086.581
2585545.321,1221717.49
2631481.567,1169163.239
2584776.961,1195231.876
2614964.73,1168581.029
2612938.243,1211277.91
2595998.195,1203811.594
2617845.997,1148889.115
2612342.312,1216079.071
2627313.699,1223528.61
2634809.769,1172641.079
2636691.965,1161566.47
2652053.84,1169384.95
2614289.975,1175553.9
2596169.166,1198633.998
2582220.504,1212591.502
2596067.16,1198926.376
2628721.546,1232591.091
2601348.613,1200017.542
2586591.673,1200456.038
2621250.852,1205401.491
2656695.918,1175342.884
2603891.659,1188664.701
2594741.059,1156334.319
2628038.84,1198338.058
2615909.739,1182735.521
2629119.14,1194771.886
2611007.705,1193585.386
2585128.875,1220812.325
2655691.439,1174415.57
2603901.43,1198210.842
2583640.335,1231405.38
2602113.05,1198103.045
2621667.382,1212283.259
2613452.065,1180400.066
2630933.042,1180238.993
2618267.513,1169915.893
2625356.263,1181893.608
2598399.799,1196963.321
2640846.975,1173022.488
2610383.5,1214741.102
2586113.531,1198686.994
2615888.309,1207224.992
2616456.422,1177180.658
2599002.641,1200251.153
2597313.409,1182602.57
2669002.093,1177183.799
2614042.174,1174350.913
2622523.321,1232046.43
2621961.714,1203863.177
2603475.418,1197626.343
2596799.43,1235755.0
2574786.078,1230732.891
2594415.907,1196080.519
2620716.252,1226186.841
2601039.461,1237042.123
2576320.631,1215745.206
2591698.689,1216684.295
2604784.167,1197467.194
2615139.924,1173569.413
2576875.135,1218501.854
2623114.457,1202194.498
2565999.975,1222266.796
2585780.735,1217364.664
2586862.506,1210033.517
2617264.6,1180526.872
2630004.517,1165064.957
2646374.402,1175551.361
2640180.442,1176448.807
2601374.657,1201175.306
2613105.546,1176590.044
2570780.959,1208898.52
2600411.451,1184022.419
2592857.096,1187567.136
2584861.731,1219319.068
2593752.892,1236161.116
2613962.299,1177304.794
2625927.566,1195236.075
2616182.518,1182598.005
2625403.174,1195671.817
2612336.943,1179477.028
2603963.181,1200600.005
2614115.068,1174397.077
2614228.674,1205469.224
2590256.83,1213786.634
2599448.636,1200043.848
2595540.61,1210046.959
2650671.192,1179237.662
2571100.134,1224926.115
2585578.429,1219005.093
2621497.881,1173681.702
2612945.844,1180709.038
2593436.283,1204375.43
2610635.722,1182473.326
2617803.265,1175498.879
2635593.436,1170870.371
2618536.624,1185421.055
2611221.775,1185538.246
2603106.931,1215309.16
2581761.568,1212805.79
2613210.137,1178517.723
2603922.851,1189896.48
2613614.201,1212785.226
2593728.428,1202906.174
2627276.011,1172231.608
2618695.44,1170261.889
2619340.989,1203666.774
2601409.817,1167766.328
2607436.999,1220000.918
2647334.077,1177789.377
2601881.454,1198420.985
2587171.359,1231571.824
2583990.551,1231473.56
2631763.395,1213449.564
2596480.489,1180576.824
2626579.794,1230609.729
2593559.857,1203415.301
2605643.712,1197529.311
2633653.394,1171606.674
2581972.684,1230009.389
2600379.124,1236966.852
2631142.976,1225327.845
2618363.689,1227521.18
2610903.071,1196305.272
2587752.041,1214915.244
2611949.448,1213842.261
2614326.41,1192768.68
2627554.319,1170976.353
2583976.831,1195621.126
2588926.056,1218667.548
2594875.049,1226308.247
2642377.058,1166808.146
2611639.894,1214323.767
2595358.888,1201651.008
2587822.568,1150043.029
2594125.114,1210465.393
2645736.0,1176528.573
2591474.232,1216912.383
2594547.016,1188585.836
2590159.302,1193814.233
2604326.713,1187614.469
2596322.044,1201898.139
2629591.078,1224354.365
2593920.759,1212983.67
2628670.492,1220676.025
2592928.953,1179226.218
2628303.68,1167979.661
2599630.293,1147105.35
2623139.729,1201579.088
2610607.764,1175260.161
2582994.421,1216121.444
2625743.306,1199630.231
2620297.911,1169014.454
2618483.194,1169993.123
2637661.978,1174165.721
2581157.374,1230264.181
2608176.768,1200959.081
2574842.023,1226772.32
2601558.968,1145050.901
2611108.527,1201249.374
2595410.981,1210539.125
2636217.572,1160185.632
2597256.475,1199147.488
2614376.0,1212271.0
2645132.424,1178323.936
2614668.244,1179657.288
2592886.602,1206295.119
2575123.207,1220795.725
2596415.052,1192905.4
2595747.371,1203884.55
2624110.302,1209473.279
2567756.243,1223380.128
