xtf_id,Address,PostCode,Municipality,Canton,BeginningOfOperation,InitialPower,TotalPower,MainCategory,SubCategory,PlantCategory,_x,_y
225808,Schafmattstrasse 90,3123,Belp,BE,2022-07-07,9.88,9.88,maincat_2,subcat_2,plantcat_8,2604477,1194361
224781,Schafmattstrasse 88,3123,Belp,BE,2022-07-07,9.88,9.88,maincat_2,subcat_2,plantcat_8,2604480,1194356
246961,Franzosenweg 8a,3603,Thun,BE,2023-03-03,12.15,12.15,maincat_2,subcat_2,plantcat_8,2612649,1179802
225809,Schafmattstrasse 68,3123,Belp,BE,2022-07-01,8.3,8.3,maincat_2,subcat_2,plantcat_8,2604461,1194349
258954,Bantigerstrasse 38,3072,Ostermundigen,BE,2023-04-19,9.72,9.72,maincat_2,subcat_2,plantcat_8,2603376,1200950
241677,Schulgässli 22a,3612,Steffisburg,BE,2022-12-21,16.8,16.8,maincat_2,subcat_2,plantcat_9,2614981,1181104
243851,Talackerstrasse 17a,3604,Thun,BE,2022-06-09,14.82,14.82,maincat_2,subcat_2,plantcat_9,2614114,1177241
256069,Rue Pierre-Pertuis 1,2605,Sonceboz-Sombeval,BE,2023-03-09,11.88,11.88,maincat_2,subcat_2,plantcat_9,2580311,1227264
217152,Mühlehofweg 2,3455,Grünen,BE,2022-06-15,16.17,16.17,maincat_2,subcat_2,plantcat_8,2623105,1208204
218669,Lauenenstrasse 32a,3855,Brienz,BE,2022-05-13,9.62,9.62,maincat_2,subcat_2,plantcat_8,2647334,1177789
218843,Blumenweg 26,3427,Utzenstorf,BE,2022-06-09,16,16,maincat_2,subcat_2,plantcat_8,2609130,1220295
213485,Pulverstrasse 7a ,3063,Ittigen,BE,2022-06-01,34.44,34.44,maincat_2,subcat_2,plantcat_8,2602392,1202945
258263,Buchholzstrasse 66f,3604,Thun,BE,2022-10-25,13.04,13.04,maincat_2,subcat_2,plantcat_8,2613154,1176203
223410,Gasse 11,3663,Gurzelen,BE,2022-03-17,13.2,13.2,maincat_2,subcat_2,plantcat_9,2607741,1180734
213818,Alterswil 21C ,3531,Oberthal,BE,2022-06-15,30.4,30.4,maincat_2,subcat_2,plantcat_8,2617071,1196014
215084,Schanzeneckstrasse 9 ,3012,Bern,BE,2022-06-28,12.4,12.4,maincat_2,subcat_2,plantcat_8,2599655,1199893
237837,Robert-Walser-Platz 9,2502,Biel/Bienne,BE,2022-11-18,99.34,99.34,maincat_2,subcat_2,plantcat_8,2585005,1220028
228639,Niesenweg 16,3125,Toffen,BE,2021-12-07,32.04,32.04,maincat_2,subcat_2,plantcat_8,2604043,1190092
236948,Arnistrasse 19,3507,Biglen,BE,2022-10-20,13.2,13.2,maincat_2,subcat_2,plantcat_8,2614759,1197537
217205,Rosenweg 8,3360,Herzogenbuchsee,BE,2022-05-30,5.07,5.07,maincat_2,subcat_2,plantcat_9,2620381,1226950
216407,Alpenweg 8,3110,Münsingen,BE,2021-08-17,10.36,10.36,maincat_2,subcat_2,plantcat_8,2609785,1191795
220204,Hauptstrasse 46A,2554,Meinisberg,BE,2021-11-16,39,39,maincat_2,subcat_2,plantcat_8,2593051,1223109
232860,Sustenstrasse 37,3604,Thun,BE,2022-06-10,5.74,5.74,maincat_2,subcat_2,plantcat_8,2614064,1176129
221009,Haldenstrasse 105,3014,Bern,BE,2021-11-29,8.05,8.05,maincat_2,subcat_2,plantcat_8,2600733,1201917
223958,Eschenweg 40,3294,Büren an der Aare,BE,2022-02-18,9.25,9.25,maincat_2,subcat_2,plantcat_8,2595893,1221175
338942,Erlenweg 12,4934,Madiswil,BE,2023-09-13,15.4,15.4,maincat_2,subcat_2,plantcat_8,2627193,1223287
219737,Chemin des Martinets 5,2735,Malleray,BE,2022-06-24,12.8,12.8,maincat_2,subcat_2,plantcat_8,2587297,1232397
223664,Chemin du Coteau 7,2533,Evilard,BE,2022-06-01,11.34,11.34,maincat_2,subcat_2,plantcat_8,2584992,1221975
217252,Obermoosstrasse 76,3067,Boll,BE,2022-06-29,13.97,13.97,maincat_2,subcat_2,plantcat_9,2607742,1200903
236597,Vereinsweg 10a,3012,Bern,BE,2022-11-01,19.75,19.75,maincat_2,subcat_2,plantcat_9,2599608,1200278
225380,Leimbühl 139a,3766,Boltigen,BE,2022-08-16,25.29,25.29,maincat_2,subcat_2,plantcat_9,2597091,1164708
224556,Rue de Chalière 39,2740,Moutier,BE,2022-06-24,7.6,7.6,maincat_2,subcat_2,plantcat_8,2593863,1235686
228559,Oeybedliweg 2,3724,Ried,BE,2022-06-30,20.41,20.41,maincat_2,subcat_2,plantcat_8,2614567,1157876
215556,Schwendi 17B ,3622,Homberg b. Thun,BE,2022-06-15,15.11,15.11,maincat_2,subcat_2,plantcat_9,2619506,1180677
253545,Bordweg 9,2543,Lengnau,BE,2023-01-24,31.92,31.92,maincat_2,subcat_2,plantcat_8,2594828,1226216
270159,Route de Sonceboz 45,2604,La Heutte,BE,2022-06-01,7.56,7.56,maincat_2,subcat_2,plantcat_8,2583082,1226529
273582,Blümlisalpstrasse 35,3600,Thun,BE,2023-06-12,14.82,14.82,maincat_2,subcat_2,plantcat_8,2614432,1177477
380010,Lindachstrasse 5,3038,Kirchlindach,BE,2022-10-28,16.33,16.33,maincat_2,subcat_2,plantcat_8,2598045,1205407
286164,Dorfstrasse 60,3646,Einigen,BE,2023-05-25,22.82,22.82,maincat_2,subcat_2,plantcat_9,2615813,1173254
216044,Am Lauener 3 ,3800,Unterseen,BE,2022-06-29,11.47,11.47,maincat_2,subcat_2,plantcat_8,2630900,1170689
230744,Obere Beichlenstrasse 38,3550,Langnau im Emmental,BE,2022-06-03,9.01,9.01,maincat_2,subcat_2,plantcat_8,2627351,1199059
231879,Hasenmattweg 6,3315,Kräiligen,BE,2022-06-08,19.04,19.04,maincat_2,subcat_2,plantcat_8,2607007,1221880
236739,Bollhölzliweg 22b,3067,Boll,BE,2022-10-27,18.32,18.32,maincat_2,subcat_2,plantcat_9,2608598,1200171
219615,Bächelmatt 59,3127,Lohnstorf,BE,2022-08-23,12.58,12.58,maincat_2,subcat_2,plantcat_8,2605307,1184386
222296,Pfadern 488C,3154,Rüschegg Heubach,BE,2022-10-04,14.62,14.62,maincat_2,subcat_2,plantcat_8,2597348,1181032
223549,Römerstrasse 33,3047,Bremgarten b. Bern,BE,2022-07-25,18.57,18.57,maincat_2,subcat_2,plantcat_8,2599593,1202620
231888,Stegreutiweg 4a,3110,Münsingen,BE,2022-11-02,23.09,23.09,maincat_2,subcat_2,plantcat_8,2608471,1190982
226412,Alpenweg 19,4912,Aarwangen,BE,2022-05-17,12.95,12.95,maincat_2,subcat_2,plantcat_8,2625582,1231938
216769,Hinter Spitzenegg 954,3553,Gohl,BE,2021-06-28,7.8,7.8,maincat_2,subcat_2,plantcat_9,2629671,1201730
246899,Sonnenrain 40,3065,Bolligen,BE,2022-12-15,37.99,37.99,maincat_2,subcat_2,plantcat_9,2604037,1202602
246900,Oberer Flurweg 84,3072,Ostermundigen,BE,2022-11-14,25.71,25.71,maincat_2,subcat_2,plantcat_9,2604129,1200222
244336,Chemin de l'Eglise 7,2518,Nods,BE,2022-03-18,4.62,4.62,maincat_2,subcat_2,plantcat_8,2572895,1217930
242665,Sanggenbühl 15,3655,Sigriswil,BE,2022-11-25,15.4,15.4,maincat_2,subcat_2,plantcat_8,2621697,1173921
215185,Wohlhausenweg 12 ,3645,Gwatt (Thun),BE,2022-03-01,6.12,6.12,maincat_2,subcat_2,plantcat_8,2614328,1175579
286744,Neumattweg 9,3629,Oppligen,BE,2023-06-07,18.7,18.7,maincat_2,subcat_2,plantcat_8,2611797,1185286
218514,Fansrütistrasse 16,3550,Langnau im Emmental,BE,2022-06-25,31.2,31.2,maincat_2,subcat_2,plantcat_9,2626832,1199119
250618,Gartenstrasse 26a,3125,Toffen,BE,2022-11-08,11.2,11.2,maincat_2,subcat_2,plantcat_8,2603938,1191187
249251,Gyrisbergstrasse 124,3400,Burgdorf,BE,2023-02-06,21.99,21.99,maincat_2,subcat_2,plantcat_9,2614004,1212965
240136,Gohlhausweg 44,3432,Lützelflüh-Goldbach,BE,2022-12-20,17.6,17.6,maincat_2,subcat_2,plantcat_8,2619169,1205642
237178,Dorfmatte 1006,3113,Rubigen,BE,2022-10-17,11.6,11.6,maincat_2,subcat_2,plantcat_8,2607793,1194069
237378,Dorfmatte 1008,3113,Rubigen,BE,2022-10-24,11.2,11.2,maincat_2,subcat_2,plantcat_8,2607787,1194080
259045,Untere Oschwandstrasse 24,3414,Oberburg,BE,2023-01-09,18.5,18.5,maincat_2,subcat_2,plantcat_9,2614477,1208839
236121,Wangelenweg 9,3400,Burgdorf,BE,2022-11-21,11.2,11.2,maincat_2,subcat_2,plantcat_8,2614177,1212822
253608,Elfenweg 12,3400,Burgdorf,BE,2023-01-16,11.2,11.2,maincat_2,subcat_2,plantcat_8,2614204,1211154
241819,Pestalozzistrasse 60,3400,Burgdorf,BE,2022-12-20,9.84,9.84,maincat_2,subcat_2,plantcat_8,2613541,1211934
231289,Blattnerweg 16,3400,Burgdorf,BE,2022-11-17,16.6,16.6,maincat_2,subcat_2,plantcat_8,2612893,1212176
247578,Rue des Plânes 10,2720,Tramelan,BE,2023-03-09,19.5,19.5,maincat_2,subcat_2,plantcat_8,2573517,1230349
269968,Füllerichstrasse 20,3073,Gümligen,BE,2023-05-30,3.57,3.57,maincat_2,subcat_2,plantcat_9,2604541,1197910
269962,Rainweg 25,3086,Zimmerwald,BE,2023-05-04,15.6,15.6,maincat_2,subcat_2,plantcat_8,2599798,1192779
235543,Sunnedörflistrasse 3,3512,Walkringen,BE,2022-12-21,12.42,12.42,maincat_2,subcat_2,plantcat_8,2613930,1199656
225493,Gryphenhübeliweg 14,3006,Bern,BE,2021-11-23,8.48,8.48,maincat_2,subcat_2,plantcat_9,2601360,1199191
229391,Landerswil 138,3036,Detligen,BE,2022-08-24,9.85,9.85,maincat_2,subcat_2,plantcat_9,2588440,1206187
276831,Weieried 17,2565,Jens,BE,2022-10-06,9.88,9.88,maincat_2,subcat_2,plantcat_8,2586499,1216461
344759,Route de Chaindon 16,2732,Reconvilier,BE,2023-06-28,90.62,90.62,maincat_2,subcat_2,plantcat_8,2583275,1231721
265361,Alte Bernstrasse 172,3613,Steffisburg,BE,2023-04-06,22.8,22.8,maincat_2,subcat_2,plantcat_8,2613460,1180828
226106,Eichgutweg 78,3053,Münchenbuchsee,BE,2022-09-05,9.19,9.19,maincat_2,subcat_2,plantcat_9,2601335,1206777
231951,Panoramaweg 18,3115,Gerzensee,BE,2022-11-30,18.75,18.75,maincat_2,subcat_2,plantcat_8,2607484,1187310
224783,Kaufdorfstrasse 36,3125,Toffen,BE,2022-04-29,15.12,15.12,maincat_2,subcat_2,plantcat_8,2604081,1189096
218716,Seelandstrasse 19,3095,Spiegel b. Bern,BE,2022-01-21,9.31,9.31,maincat_2,subcat_2,plantcat_9,2599594,1197344
218712,Seelandstrasse 19a,3095,Spiegel b. Bern,BE,2022-01-21,6.19,6.19,maincat_2,subcat_2,plantcat_9,2599601,1197342
228373,Route du Château 42,2520,La Neuveville,BE,2022-05-11,9.25,9.25,maincat_2,subcat_2,plantcat_8,2573364,1212902
229869,Dreihubelweg 72,3250,Lyss,BE,2022-04-29,8.19,8.19,maincat_2,subcat_2,plantcat_8,2590955,1213773
227962,Bellevuepark 14,2562,Port,BE,2022-08-12,9.6,9.6,maincat_2,subcat_2,plantcat_8,2585959,1217928
218545,Chemin de la Rive 23,2710,Tavannes,BE,2022-07-05,16.4,16.4,maincat_2,subcat_2,plantcat_8,2582194,1229756
233910,Werner Abeggstrasse 47,3132,Riggisberg,BE,2022-11-10,8,8,maincat_2,subcat_2,plantcat_8,2603717,1184715
230829,Landshutstrasse 60A,3427,Utzenstorf,BE,2022-07-27,50.92,50.92,maincat_2,subcat_2,plantcat_8,2608174,1220211
225528,Rüttistrasse 2,3427,Utzenstorf,BE,2022-01-28,28.6,28.6,maincat_2,subcat_2,plantcat_9,2608219,1220262
236324,Graben 595d,3154,Rüschegg Heubach,BE,2022-10-20,16.13,16.13,maincat_2,subcat_2,plantcat_8,2597329,1182636
227208,Embergrain 26,3612,Steffisburg,BE,2022-06-20,6.56,6.56,maincat_2,subcat_2,plantcat_8,2615753,1181334
217571,Morgenstrasse 8,3073,Gümligen,BE,2022-07-13,12.54,12.54,maincat_2,subcat_2,plantcat_8,2604755,1197828
220178,Hofmatte 18,3422,Kirchberg,BE,2022-05-04,9.75,9.75,maincat_2,subcat_2,plantcat_8,2611230,1215229
248292,Quart-Dessus 9,2606,Corgémont,BE,2022-05-09,6.76,6.76,maincat_2,subcat_2,plantcat_8,2577825,1227302
224092,Riedernweg 2,3294,Büren an der Aare,BE,2022-05-06,9.32,9.32,maincat_2,subcat_2,plantcat_8,2594736,1221461
249782,Tulpenweg 53,3177,Laupen,BE,2022-08-05,18.97,18.97,maincat_2,subcat_2,plantcat_8,2584668,1195330
251963,Bühlermatte 13,3703,Aeschi b. Spiez,BE,2023-03-13,23.7,23.7,maincat_2,subcat_2,plantcat_8,2619768,1167035
216645,Höheweg 10,3672,Oberdiessbach,BE,2021-09-01,4.55,4.55,maincat_2,subcat_2,plantcat_8,2614404,1187755
224372,Houetli 113,3807,Iseltwald,BE,2022-06-29,6.29,13.8,maincat_2,subcat_2,plantcat_8,2639587,1172973
269150,Blümlisalpstrasse 3,3628,Uttigen,BE,2022-06-01,25.6,25.6,maincat_2,subcat_2,plantcat_8,2610728,1182368
216622,Moosweg 1,3672,Oberdiessbach,BE,2022-03-01,10.85,10.85,maincat_2,subcat_2,plantcat_8,2613110,1187250
218093,Hubelweg 24,3812,Wilderswil,BE,2022-07-07,19.44,19.44,maincat_2,subcat_2,plantcat_9,2632268,1167909
227328,Drosselweg 9,3604,Thun,BE,2022-06-22,8.29,8.29,maincat_2,subcat_2,plantcat_8,2613258,1176774
217978,chemin johan-heinrich laubscher 10,2502,Biel/Bienne,BE,2022-06-21,5.07,5.07,maincat_2,subcat_2,plantcat_8,2585573,1219706
230766,Elsterweg 25,3603,Thun,BE,2022-07-07,14.82,14.82,maincat_2,subcat_2,plantcat_8,2612387,1179420
220167,Beundenweg 28,3422,Kirchberg,BE,2022-04-26,11.7,11.7,maincat_2,subcat_2,plantcat_8,2610685,1215214
219608,Riedliweg 1,3292,Busswil,BE,2022-07-12,12.38,12.38,maincat_2,subcat_2,plantcat_8,2590835,1216485
235473,Römerstrasse 17,2563,Ipsach,BE,2022-11-16,6,6,maincat_2,subcat_2,plantcat_8,2584116,1218070
235608,Römerstrasse 21,2563,Ipsach,BE,2022-11-17,11.63,11.63,maincat_2,subcat_2,plantcat_8,2584106,1218077
237184,Römerstrasse 19,2563,Ipsach,BE,2022-11-16,9.38,9.38,maincat_2,subcat_2,plantcat_8,2584111,1218073
245899,Auweg 1,3661,Uetendorf,BE,2022-10-31,8.91,8.91,maincat_2,subcat_2,plantcat_9,2611827,1180504
241420,Ried 14A,3616,Schwarzenegg,BE,2022-09-30,8.51,8.51,maincat_2,subcat_2,plantcat_8,2620730,1182699
283953,Egg 3j,3616,Schwarzenegg,BE,2023-04-06,9.72,9.72,maincat_2,subcat_2,plantcat_9,2621158,1182724
219569,Kilchweg 6,4914,Roggwil,BE,2022-07-07,16.38,16.38,maincat_2,subcat_2,plantcat_8,2628853,1232885
243745,Hohlestrasse 8,3123,Belp,BE,2022-07-05,12.8,12.8,maincat_2,subcat_2,plantcat_8,2604404,1193278
220226,rue de Tivoli 24,2610,St-Imier,BE,2022-05-28,7.65,7.65,maincat_2,subcat_2,plantcat_8,2567325,1222678
232464,Rue de Mâche 119a,2504,Biel/Bienne,BE,2022-11-30,9.84,9.84,maincat_2,subcat_2,plantcat_8,2587232,1221328
222976,Aarbergstrasse 52,2503,Biel/Bienne,BE,2022-07-13,38.54,38.54,maincat_2,subcat_2,plantcat_8,2584927,1219994
225359,Neumattweg 22,3067,Boll,BE,2022-07-07,11.06,11.06,maincat_2,subcat_2,plantcat_8,2607587,1200221
245817,Chemin de Pierre Grise 3,2518,Nods,BE,2022-07-04,17.6,17.6,maincat_2,subcat_2,plantcat_8,2572725,1218438
233636,Eichhölzliweg 5,3672,Oberdiessbach,BE,2022-11-23,16.88,16.88,maincat_2,subcat_2,plantcat_8,2613102,1187478
219367,Gantrischweg 2,3076,Worb,BE,2022-06-09,8.4,8.4,maincat_2,subcat_2,plantcat_8,2610457,1197279
243482,Brüttelengasse 26,3232,Ins,BE,2022-04-13,22.4,22.4,maincat_2,subcat_2,plantcat_8,2574877,1206422
225071,Grissenberg 22,3266,Wiler b. Seedorf,BE,2022-03-22,14.3,14.3,maincat_2,subcat_2,plantcat_9,2591494,1210146
273681,Waldweg 31,3272,Walperswil,BE,2021-11-23,8.8,8.8,maincat_2,subcat_2,plantcat_8,2583599,1211930
246053,Rebenweg 10,2576,Lüscherz,BE,2022-03-24,14.4,14.4,maincat_2,subcat_2,plantcat_8,2578039,1210515
247628,Schaftenholzweg 28,2557,Studen,BE,2022-06-03,226.13,226.13,maincat_2,subcat_2,plantcat_8,2589954,1217460
237301,Schlossmattstrasse 1,3110,Münsingen,BE,2022-10-04,66,66,maincat_2,subcat_2,plantcat_8,2609039,1191548
278508,Tonisbachstrasse 23,3510,Konolfingen,BE,2022-12-13,11.4,11.4,maincat_2,subcat_2,plantcat_8,2613206,1192316
334984,Vue des Alpes 38,2515,Prêles,BE,2023-07-07,13.12,13.12,maincat_2,subcat_2,plantcat_8,2576118,1215554
227313,Oberdorfstrasse 7,3296,Arch,BE,2022-08-11,13.82,13.82,maincat_2,subcat_2,plantcat_9,2599266,1223974
221519,Gässli 45,3456,Trachselwald,BE,2022-06-17,29.23,29.23,maincat_2,subcat_2,plantcat_8,2622588,1207272
215376,Alpweg 34 ,4900,Langenthal,BE,2022-07-01,9.59,9.59,maincat_2,subcat_2,plantcat_8,2627049,1228845
224702,Strättlighügel 43,3645,Gwatt (Thun),BE,2022-07-13,22.2,22.2,maincat_2,subcat_2,plantcat_8,2614406,1173716
223559,Dählenweg 11,4917,Melchnau,BE,2022-07-01,9.94,9.94,maincat_2,subcat_2,plantcat_8,2630723,1225549
220431,Birkenweg 21e,3363,Oberönz,BE,2022-07-11,18.11,18.11,maincat_2,subcat_2,plantcat_8,2619501,1225673
219935,Preisegg 7,3415,Hasle b. Burgdorf,BE,2022-07-07,15.91,15.91,maincat_2,subcat_2,plantcat_9,2615655,1207120
299469,Fauggersweg 33,3232,Ins,BE,2021-12-15,55.36,61.49,maincat_2,subcat_2,plantcat_9,2574268,1205957
218144,Stössen 453,3154,Rüschegg Heubach,BE,2022-07-07,11.25,11.25,maincat_2,subcat_2,plantcat_8,2597875,1180906
219400,Huebbach 105e,3465,Dürrenroth,BE,2022-06-07,10.78,10.78,maincat_2,subcat_2,plantcat_8,2625744,1214523
229804,Wydenweg 41,3157,Milken,BE,2022-12-06,11.31,11.31,maincat_2,subcat_2,plantcat_9,2595625,1182901
229219,Steinern 1,3157,Milken,BE,2022-10-26,39.2,39.2,maincat_2,subcat_2,plantcat_8,2593686,1181812
232971,Buchenweg 1,3322,Urtenen-Schönbühl,BE,2022-07-13,19.6,19.6,maincat_2,subcat_2,plantcat_8,2604503,1208317
229949,Gambach 197E,3153,Rüschegg Gambach,BE,2022-12-05,14.8,14.8,maincat_2,subcat_2,plantcat_8,2595360,1180790
215214,Leenrütimattweg 2 ,4704,Niederbipp,BE,2022-07-05,257.63,257.63,maincat_2,subcat_2,plantcat_8,2619895,1236670
231626,Gambach 197d,3153,Rüschegg Gambach,BE,2022-12-05,9.25,9.25,maincat_2,subcat_2,plantcat_8,2595368,1180838
217177,Tonisbachstrasse 14,3510,Konolfingen,BE,2022-06-10,19.27,19.27,maincat_2,subcat_2,plantcat_8,2613240,1192365
234458,Dorf 31,4933,Rütschelen,BE,2022-06-17,20.64,20.64,maincat_2,subcat_2,plantcat_8,2625455,1224766
227417,Stockhornweg 12,3427,Utzenstorf,BE,2022-06-23,15.12,15.12,maincat_2,subcat_2,plantcat_8,2608097,1219240
413549,Bretin 15,2608,Courtelary,BE,2023-03-03,13.5,13.5,maincat_2,subcat_2,plantcat_8,2571884,1225231
224434,Mischlernweg 7,3089,Hinterfultigen,BE,2022-07-14,12.08,12.08,maincat_2,subcat_2,plantcat_8,2596210,1188458
247321,Rue des Prés 7,2735,Bévilard,BE,2022-06-23,15,15,maincat_2,subcat_2,plantcat_8,2588653,1232058
226611,La Source 7,2516,Lamboing,BE,2022-07-02,7.13,7.13,maincat_2,subcat_2,plantcat_8,2576675,1218504
306442,Tanneggweg 2,3652,Hilterfingen,BE,2022-11-15,16.74,16.74,maincat_2,subcat_2,plantcat_9,2617495,1176258
226699,Höheweg 46,3626,Hünibach,BE,2022-07-15,20.72,20.72,maincat_2,subcat_2,plantcat_8,2616345,1177120
229252,Breitenrain 61,3032,Hinterkappelen,BE,2022-08-19,6.34,6.34,maincat_2,subcat_2,plantcat_9,2595142,1202052
227017,Derrière Montet 6,2515,Prêles,BE,2022-05-20,11.9,11.9,maincat_2,subcat_2,plantcat_8,2576917,1216793
220524,Engstlenalp,3862,Innertkirchen,BE,2022-05-20,16.39,16.39,maincat_2,subcat_2,plantcat_9,2669210,1180940
257731,Schlossgutweg 25,3073,Gümligen,BE,2022-10-21,17.78,17.78,maincat_2,subcat_2,plantcat_8,2606217,1198276
212680,Werkstrasse 29,3250,Lyss,BE,2023-03-21,119.08,119.08,maincat_2,subcat_2,plantcat_8,2589149,1213455
243001,Seilerweg 2,3628,Uttigen,BE,2022-07-28,7.41,7.41,maincat_2,subcat_2,plantcat_8,2610350,1182663
226507,Route Principale 23,2535,Frinvillier,BE,2022-07-04,11.88,11.88,maincat_2,subcat_2,plantcat_9,2586150,1224262
215232,Milieu du village 9 ,2732,Saules BE,BE,2022-07-14,14.04,14.04,maincat_2,subcat_2,plantcat_8,2583338,1232716
221864,Beersztutz 1,3110,Münsingen,BE,2022-07-30,22.13,22.13,maincat_2,subcat_2,plantcat_8,2609719,1191707
223627,Hornweid 41b,3083,Trimstein,BE,2022-09-02,25.28,25.28,maincat_2,subcat_2,plantcat_8,2610447,1194802
223629,Niederhäusernstrasse 55e,3086,Zimmerwald,BE,2022-07-01,36.48,36.48,maincat_2,subcat_2,plantcat_8,2603102,1191680
228952,Stalden 612,3758,Latterbach,BE,2022-07-13,9.6,9.6,maincat_2,subcat_2,plantcat_9,2611147,1168350
225104,Alte Landstrasse 12,3114,Wichtrach,BE,2022-07-06,5.78,5.78,maincat_2,subcat_2,plantcat_8,2610471,1188304
238037,Dorfmatte 815,3113,Rubigen,BE,2022-12-31,11.9,11.9,maincat_2,subcat_2,plantcat_8,2607836,1194054
229675,Schwalbenweg 1,3510,Konolfingen,BE,2022-09-15,12.71,12.71,maincat_2,subcat_2,plantcat_8,2613399,1192241
286745,Mattenstrasse 16,3661,Uetendorf,BE,2023-04-27,9.56,9.56,maincat_2,subcat_2,plantcat_8,2611543,1180429
274008,Parkstrasse 18,3084,Köniz,BE,2023-05-12,9.37,9.37,maincat_2,subcat_2,plantcat_9,2600883,1197813
271359,Chasseralstrasse 105,3095,Spiegel b. Bern,BE,2023-06-13,5.04,5.04,maincat_2,subcat_2,plantcat_8,2599645,1197298
246272,Bürglenstrasse 36,3006,Bern,BE,2022-12-22,33.22,33.22,maincat_2,subcat_2,plantcat_8,2602367,1199388
251000,Hübeliweg 11,3123,Belp,BE,2023-02-08,11.94,11.94,maincat_2,subcat_2,plantcat_9,2606597,1192839
229775,Wäberhüsli 215a,3453,Heimisbach,BE,2022-09-27,14.4,14.4,maincat_2,subcat_2,plantcat_8,2625755,1208098
302282,Weiherstrasse 10,3073,Gümligen,BE,2023-09-18,12.61,12.61,maincat_2,subcat_2,plantcat_9,2604806,1197688
242569,Narzissenweg 5,3315,Bätterkinden,BE,2022-11-29,12.8,12.8,maincat_2,subcat_2,plantcat_8,2607711,1220314
226701,Dengel 336,3662,Seftigen,BE,2022-07-08,31.68,31.68,maincat_2,subcat_2,plantcat_8,2608606,1182074
226389,Dorf 67b,3434,Landiswil,BE,2022-07-11,76.5,76.5,maincat_2,subcat_2,plantcat_8,2618328,1200860
221267,Wangelenweg 6,3400,Burgdorf,BE,2022-06-16,13.88,13.88,maincat_2,subcat_2,plantcat_8,2614147,1212863
231701,Rue de Mévilier 38,2738,Court,BE,2021-11-12,8.75,8.75,maincat_2,subcat_2,plantcat_8,2591276,1232455
239895,Pfeidstrasse 29,2555,Brügg,BE,2022-07-14,15.21,15.21,maincat_2,subcat_2,plantcat_8,2587626,1218924
264700,Strandweg 50,2513,Twann,BE,2022-07-04,22.2,22.2,maincat_2,subcat_2,plantcat_8,2579523,1216347
215964,Dorfstrasse 22g ,3264,Diessbach b. Büren,BE,2022-07-05,17.16,17.16,maincat_2,subcat_2,plantcat_8,2594018,1217485
219672,Höheweg 14,2552,Orpund,BE,2022-07-05,13.59,13.59,maincat_2,subcat_2,plantcat_8,2589836,1221159
218771,Holzkuhplatz 1,3858,Hofstetten bei Brienz,BE,2022-05-24,48.36,48.36,maincat_2,subcat_2,plantcat_8,2648856,1178309
219140,Gässli 10b,4704,Niederbipp,BE,2022-07-15,109.44,109.44,maincat_2,subcat_2,plantcat_8,2619230,1235155
219273,Hambüelstrasse 11,4900,Langenthal,BE,2022-07-14,15.18,15.18,maincat_2,subcat_2,plantcat_8,2626963,1228057
222475,Champ-Cochet 4,2608,Courtelary,BE,2022-06-17,8.69,8.69,maincat_2,subcat_2,plantcat_8,2571896,1225351
220523,Obstgartenstrasse 8+10,3400,Burgdorf,BE,2022-07-08,15.62,15.62,maincat_2,subcat_2,plantcat_8,2613903,1211327
240058,Hauptstrasse 11,3266,Wiler b. Seedorf,BE,2022-06-16,7.88,7.88,maincat_2,subcat_2,plantcat_8,2591003,1210583
238479,Gartenstrasse 20,3110,Münsingen,BE,2022-10-25,7.45,7.45,maincat_2,subcat_2,plantcat_9,2609674,1191316
221132,Buchsifelweg 1,3360,Herzogenbuchsee,BE,2022-04-21,144.38,144.38,maincat_2,subcat_2,plantcat_8,2620924,1227521
227702,Flugbrunnen 432,3065,Bolligen,BE,2022-10-17,16.38,16.38,maincat_2,subcat_2,plantcat_8,2605074,1202570
221242,Aebimatte 2,3432,Lützelflüh-Goldbach,BE,2022-06-17,12.95,12.95,maincat_2,subcat_2,plantcat_8,2618203,1205811
222997,Weingartenstrasse 19,3367,Thörigen,BE,2022-04-22,14.63,14.63,maincat_2,subcat_2,plantcat_8,2621781,1225513
231906,Schützenfahrstrasse 11A,3115,Gerzensee,BE,2022-10-27,22.33,22.33,maincat_2,subcat_2,plantcat_8,2608459,1187810
230449,Dorfstrasse 63,3423,Ersigen,BE,2022-07-01,9.24,9.24,maincat_2,subcat_2,plantcat_8,2612020,1216187
230794,Pappelweg 45,3613,Steffisburg,BE,2022-07-15,8.8,8.8,maincat_2,subcat_2,plantcat_8,2612906,1180037
221890,Obere Beichlenstrasse 14,3550,Langnau im Emmental,BE,2022-07-15,9.94,9.94,maincat_2,subcat_2,plantcat_8,2627249,1199059
227235,Kanalweg 10,2555,Brügg,BE,2022-05-31,10.5,10.5,maincat_2,subcat_2,plantcat_8,2588129,1219105
301711,Bahnhofmatte 32,3532,Zäziwil,BE,2023-05-25,10.27,10.27,maincat_2,subcat_2,plantcat_8,2617102,1194185
244342,Dicknaustrasse 17,3380,Wangen an der Aare,BE,2022-07-15,12,12,maincat_2,subcat_2,plantcat_8,2615803,1230998
221124,Rue de Champ-Fleuri 8,2720,Tramelan,BE,2022-07-14,36,36,maincat_2,subcat_2,plantcat_8,2573661,1230339
