x,y
2576675,1218504
2580040,1219951
2580154,1219912
2576070,1215484
2576118,1215554
2576301,1215766
2576297,1215948
2576288,1215973
2576274,1216147
2576183,1215818
2576348,1216102
2576465,1216150
2576404,1216159
2576740,1216711
2576985,1218520
2576937,1218665
2576174,1215951
2576845,1218233
2576205,1215927
2576327,1216210
2576534,1215685
2576254,1215886
2576091,1218267
2575075,1217987
2577062,1218143
2576340,1216006
2588535,1219106
2588458,1218926
2588453,1218841
2588297,1218782
2588732,1219145
2589009,1219086
2589085,1218781
2588454,1218570
2588648,1218799
2588586,1218730
2588344,1218444
2588437,1218501
2588680,1218449
2588961,1219024
2588660,1218814
2588548,1218941
2588731,1218850
2589048,1218785
2588264,1218869
2588241,1218871
2585268,1217509
2585581,1217755
2585664,1217438
2585563,1217444
2585716,1217345
2585344,1217652
2585337,1217647
2584956,1217220
2584964,1217199
2585012,1217207
2585254,1217258
2585101,1217200
2585635,1216646
2585547,1216779
2585479,1216734
2585503,1216723
2585335,1216593
2585755,1217471
2585606,1217994
2585961,1216862
2585317,1217667
2585342,1217497
2585606,1217922
2585323,1217458
2585120,1217225
2585578,1217696
2585437,1216893
2585402,1216552
2585355,1217453
2585623,1217748
2585542,1217752
2585472,1216817
2585461,1216773
2585498,1217020
2585538,1216937
2585450,1216794
2585493,1216599
2585507,1216567
2587654,1219211
2586946,1219610
2586842,1219490
2587219,1219278
2587358,1219426
2587663,1219433
2587478,1219408
2587681,1219529
2587666,1219671
2587736,1219623
2587712,1219574
2588038,1219463
2588303,1219457
2588352,1219417
2588192,1219436
2586940,1218759
2587947,1219485
2586991,1219390
2587132,1219455
2588644,1219301
2588161,1219360
2587961,1219332
2587768,1219565
2588629,1219326
2586716,1218679
2585169,1213029
2584864,1212841
2585239,1213247
2585095,1213069
2585413,1213506
2585138,1212970
2584822,1212803
2585049,1213023
2585093,1212883
2583549,1213238
2583732,1213125
2583324,1213287
2583263,1213235
2583515,1213172
2583052,1213096
2580646,1211436
2580804,1211641
2580613,1211391
2581060,1212258
2581016,1212315
2580986,1212317
2581003,1212287
2580615,1211443
2581112,1212179
2580711,1211303
2585232,1214412
2585215,1214390
2584982,1214622
2584632,1214636
2585594,1214530
2585082,1214684
2586138,1216749
2586241,1216636
2586393,1216750
2586436,1216898
2586451,1216862
2586796,1216343
2586557,1216666
2586584,1216880
2586610,1216784
2586622,1216789
2586828,1216478
2586846,1216673
2586548,1216928
2586832,1216056
2586486,1216878
2586521,1216266
2584662,1218139
2583823,1217662
2584501,1217849
2584578,1218201
2584727,1218146
2584572,1218153
2584686,1218316
2584391,1218249
2584383,1218270
2584317,1218103
2584530,1218093
2584031,1217891
2584081,1217916
2584528,1217808
2584582,1217832
2584607,1217771
2584727,1217835
2584620,1217881
2584487,1217700
2584752,1218163
2584051,1218048
2584025,1218003
2583934,1217535
2584464,1217546
2583793,1218322
2583777,1218300
2583738,1218295
2583759,1218279
2583826,1218587
2584107,1218035
2584652,1218042
2584194,1217902
2577611,1215199
2577579,1215713
2577590,1215621
2577663,1215729
2577289,1215500
2577445,1215548
2585453,1215720
2585362,1215205
2585746,1215097
2585517,1215445
2585481,1215649
2585552,1215313
2585250,1215181
2582417,1215163
2583089,1215173
2582856,1215012
2582737,1214614
2582622,1214422
2582725,1214911
2582666,1214982
2582974,1215496
2582556,1214964
2582415,1215189
2582407,1215264
2582218,1215222
2582219,1215223
2582243,1215533
2582582,1215063
2582667,1215022
2582787,1214366
2583008,1215067
2582960,1215030
2585259,1218807
2585280,1218859
2584346,1219270
2584299,1219339
2584602,1219360
2584947,1219854
2585181,1219134
2585495,1219022
2585560,1219148
2585627,1219185
2585610,1219192
2585491,1219389
2585889,1219214
2585743,1219484
2585669,1219566
2585684,1219555
2584547,1219453
2584971,1219795
2585047,1218726
2589713,1221348
2590437,1220960
2590064,1220797
2590102,1220977
2590192,1221068
2589953,1221112
2589585,1220856
2589494,1220845
2589364,1220810
2589562,1220869
2589331,1221080
2589406,1221142
2589681,1221353
2589666,1221375
2589586,1221183
2589567,1221161
2588918,1221145
2589952,1221013
2589791,1221031
2590424,1220963
2589601,1221135
2589593,1220903
2589405,1220893
2589471,1220854
2588357,1221298
2589690,1221213
2585698,1217935
2585769,1219158
2585933,1218854
2585988,1218969
2585894,1218885
2585888,1218938
2585615,1218763
2585599,1218770
2585985,1218433
2585645,1218247
2585922,1218248
2586082,1218151
2586259,1218166
2585942,1217865
2586096,1218408
2585858,1217841
2586161,1218149
2585762,1218195
2585894,1217649
2585592,1218928
2585907,1217820
2585905,1217813
2586212,1218553
2590868,1221765
2590787,1221677
2590682,1221601
2591036,1222053
2591379,1222624
2591417,1221847
2591409,1221763
2591710,1221725
2591078,1222688
2591368,1221864
2591437,1222354
2591564,1221677
2591537,1221711
2591571,1221721
2591777,1222641
2591679,1222650
2591637,1221691
2591645,1221826
2591353,1221786
2590900,1219683
2590830,1220562
2590597,1220499
2590693,1220306
2590696,1220418
2590688,1220471
2590650,1220442
2590752,1220558
2590867,1219741
2590854,1220571
2590557,1220341
2589334,1219516
2589748,1219831
2589972,1219959
2589937,1219811
2589984,1220158
2589987,1218903
2590709,1220040
2589561,1219597
2589645,1219630
2589383,1219567
2589485,1218545
2589391,1218311
2589505,1218014
2589812,1218070
2589913,1218056
2589755,1217790
2589819,1217861
2589715,1217867
2590259,1217804
2590725,1217968
2590705,1217981
2589534,1217652
2589322,1217487
2589484,1217315
2589491,1217302
2589512,1217538
2589547,1217513
2589667,1217500
2589701,1217505
2589680,1217445
2589458,1218609
2589466,1218587
2589924,1217917
2589104,1218602
2589465,1218536
2589289,1217428
2589627,1218033
2590358,1217802
2589873,1218093
2590166,1217801
2589863,1218123
2589232,1218513
2590090,1217421
2589376,1217457
2583683,1216794
2582953,1216488
2582942,1216472
2583089,1216482
2583083,1216522
2582626,1216030
2582609,1216001
2582261,1215995
2582180,1215757
2583062,1216421
2583283,1217331
2583247,1217249
2583097,1217217
2583290,1217328
2583229,1217170
2583010,1215988
2583214,1217147
2583304,1217299
2583292,1217296
2583367,1217286
2583284,1216920
2583222,1216492
2582476,1214055
2582220,1213793
2582210,1213888
2581548,1214045
2581673,1213914
2582366,1213816
2582288,1213708
2582175,1213606
2581836,1213187
2581546,1212787
2581556,1212468
2581510,1212592
2581735,1212782
2581549,1212281
2581493,1212268
2581585,1212403
2581869,1212484
2581841,1212472
2581828,1212621
2581906,1212898
2581653,1213415
2581756,1213372
2582062,1213546
2581693,1212835
2582069,1212571
2582174,1213011
2581939,1212865
2581902,1213733
2581890,1213747
2582167,1212868
2581514,1212858
2582391,1214026
2581657,1213273
2582485,1213858
2581911,1213387
2581999,1213091
2584322,1212607
2584540,1211533
2584859,1211559
2584633,1211380
2584921,1211155
2584354,1211894
2584276,1212353
2584048,1212033
2583860,1212087
2583377,1211951
2583766,1212035
2583510,1211889
2584090,1212501
2584325,1212475
2583725,1212019
2583599,1211930
2583555,1211928
2584079,1212277
2584364,1212487
2589202,1216099
2589146,1216080
2589141,1216050
2588672,1215913
2588630,1216178
2588458,1216249
2588773,1216525
2588994,1217034
2589097,1217167
2588885,1216407
2589222,1216860
2589445,1216830
2589924,1216634
2589439,1216692
2589373,1216764
2589456,1216751
2589248,1216838
2588817,1216274
2588825,1216302
2588973,1216655
2588977,1216049
2589014,1216802
2588998,1217144
2589367,1216875
2582955,1219523
2581256,1217936
2582870,1219431
2578950,1216159
2578808,1216521
2581894,1218616
2603029,1167979
2603073,1167511
2602769,1167453
2603094,1167085
2603902,1166883
2603648,1167647
2603660,1167689
2603997,1166724
2604204,1167507
2610569,1167562
2610760,1167277
2609615,1166184
2609521,1166186
2609553,1166191
2609536,1166287
2609594,1166068
2610745,1166076
2609848,1164413
2609954,1164477
2606778,1161798
2606004,1162296
2605681,1161760
2604273,1159045
2603598,1157661
2609942,1166510
2610673,1167547
2611030,1167830
2609475,1166837
2609502,1166091
2609456,1166058
2609579,1166219
2608568,1163122
2603830,1158568
2610280,1167556
2607192,1161864
2603570,1157971
2603440,1157134
2608279,1167798
2608222,1168045
2608196,1167891
2607836,1167885
2608853,1167820
2608650,1167829
2608837,1167956
2608623,1167725
2608835,1167753
2609019,1167767
2610679,1168100
2610384,1168219
2611187,1168395
2611937,1168534
2612094,1168570
2611522,1168302
2608986,1168449
2609930,1168410
2608047,1168259
2606539,1167537
2610791,1168147
2607357,1166923
2607707,1167643
2608533,1167911
2610622,1168137
2610778,1167977
2610780,1168001
2609063,1168428
2610490,1168042
2608870,1167680
2608707,1167800
2608407,1167439
2610747,1168148
2601682,1167776
2600768,1167569
2598222,1167048
2601624,1167805
2599161,1167157
2599178,1167275
2600791,1167601
2601416,1167711
2601224,1167701
2614303,1172794
2612827,1172176
2613814,1171534
2613928,1171511
2614356,1171580
2614439,1171288
2614219,1172704
2613634,1173197
2614003,1171303
2613649,1173188
2612774,1173715
2614182,1172709
2614189,1171718
2614028,1171466
2614179,1171592
2613846,1171533
2614328,1171194
2614284,1171290
2614390,1174012
2614401,1173978
2614653,1173794
2614115,1174397
2614570,1173993
2614869,1173587
2614849,1173601
2615529,1173449
2615347,1173441
2615642,1173303
2615661,1173321
2615674,1173290
2615691,1173311
2615405,1173453
2615277,1173439
2615128,1173450
2615401,1173135
2615747,1173270
2615816,1173213
2616165,1172874
2616018,1172980
2615929,1173048
2615229,1173411
2616579,1172355
2616582,1172447
2616916,1171845
2616271,1171376
2618096,1171215
2618069,1171244
2617994,1171123
2617928,1171091
2617876,1171096
2617664,1171010
2617760,1170682
2617878,1170934
2617921,1170598
2617897,1170694
2618062,1170724
2618040,1170679
2618015,1170695
2618230,1170488
2618250,1170513
2618401,1170473
2618372,1170547
2618351,1170564
2618873,1171060
2618670,1171039
2618428,1171198
2618409,1171114
2618412,1170972
2618615,1170858
2618511,1170854
2618541,1170108
2618328,1170262
2618365,1170414
2618385,1170100
2618351,1170133
2618658,1170248
2618651,1170236
2618445,1170319
2618441,1170338
2618597,1170226
2618031,1169706
2618788,1170584
2618953,1170426
2618914,1170491
2619451,1170576
2619021,1170383
2619192,1170393
2619270,1170198
2618876,1170362
2619687,1170444
2619489,1170354
2619508,1170413
2619231,1170383
2619502,1170216
2617321,1170406
2617425,1170363
2617547,1170388
2617419,1170516
2617295,1170133
2617462,1170255
2617477,1169976
2618145,1169139
2618908,1168603
2618771,1169029
2619169,1168679
2619168,1168731
2619069,1169392
2619055,1169179
2619000,1169353
2618875,1169366
2618946,1169288
2618841,1169094
2618872,1169143
2618855,1169124
2619350,1169072
2618947,1169059
2620216,1169671
2620222,1169517
2620239,1169719
2619955,1169614
2619978,1169948
2620053,1170099
2620170,1170085
2619655,1169640
2620216,1169365
2620191,1168774
2621361,1168488
2621330,1168439
2621212,1168488
2621290,1168439
2621173,1168360
2618652,1169081
2618027,1170607
2620305,1169854
2616005,1171447
2619327,1170352
2614850,1173627
2619435,1170471
2618985,1170524
2619525,1170512
2620150,1170091
2617301,1170062
2618074,1170600
2618052,1170573
2620315,1169909
2615434,1173425
2618545,1170104
2614327,1174199
2621138,1168505
2620154,1170042
2619085,1169374
2618826,1170570
2620170,1169821
2618940,1170592
2620167,1169180
2619394,1170325
2616139,1172925
2616135,1172930
2620333,1170026
2617427,1170385
2618467,1168944
2620075,1169387
2618506,1171124
2618564,1171095
2618915,1171131
2617297,1170029
2615813,1173254
2616109,1172926
2618780,1168880
2620048,1170073
2620194,1169606
2620038,1170049
2617386,1170464
2617459,1170507
2616889,1170380
2619029,1169309
2618212,1170334
2617244,1170302
2618995,1170490
2618759,1169926
2619363,1169365
2619817,1169337
2619922,1169428
2615441,1173524
2616046,1171351
2620053,1169406
2617462,1170672
2618350,1171002
2618935,1170705
2615214,1170048
2615025,1169627
2615242,1170230
2615219,1170223
2615556,1169051
2615514,1169006
2614942,1168916
2614674,1169500
2615529,1169668
2615239,1170037
2616087,1169942
2615644,1169780
2615289,1169774
2616652,1169970
2615024,1168967
2615063,1168818
2616797,1170073
2608644,1174208
2608833,1173967
2611116,1173784
2609180,1174406
2609615,1174419
2609612,1173661
2611374,1172973
2610672,1173379
2608962,1174320
2665346,1167789
2665226,1167575
2665255,1167368
2658040,1177446
2656135,1177629
2657463,1177795
2657751,1177657
2657985,1178066
2658876,1177584
2658131,1176638
2657886,1176224
2659224,1175951
2656587,1177662
2657637,1177889
2659235,1175968
2658863,1175725
2658147,1176434
2659239,1176023
2668380,1175847
2661017,1173026
2660934,1173351
2660903,1173409
2660879,1173415
2660738,1173361
2659944,1173550
2660465,1171548
2660681,1171497
2660384,1172602
2669210,1180940
2661767,1173901
2661570,1173244
2660365,1172843
2657509,1175477
2657113,1175483
2656996,1175577
2656791,1175982
2655354,1176522
2653193,1178689
2653348,1178551
2657836,1175299
2657009,1175464
2656592,1175794
2656847,1175530
2656267,1175945
2656408,1175849
2657217,1175021
2656801,1175520
2656684,1175929
2656705,1175356
2657641,1175286
2656528,1176055
2656961,1175775
2657062,1175743
2657464,1175150
2656705,1175854
2657500,1175302
2656566,1175903
2655713,1175678
2654904,1175294
2656913,1175676
2651294,1176498
2654629,1175972
2653381,1178037
2655906,1175549
2657515,1174316
2657524,1174648
2657781,1174534
2596333,1164900
2596772,1165267
2596977,1165559
2596416,1164167
2596300,1164206
2596084,1164138
2594318,1161569
2595071,1161566
2595206,1161775
2595112,1160163
2595195,1161870
2600424,1145081
2600533,1145438
2600359,1145285
2600336,1145303
2599912,1145332
2600009,1145139
2600813,1145450
2600495,1143032
2600208,1142779
2600033,1141333
2599874,1145465
2599527,1146143
2599706,1145360
2599934,1146670
2600690,1145639
2601141,1146281
2600124,1144752
2600313,1146428
2599350,1147631
2600352,1146353
2600381,1143312
2599906,1146738
2600077,1146151
2599645,1146962
2599963,1146843
2600277,1146465
2599957,1145556
2602272,1143606
2600314,1143571
2600326,1143014
2601085,1146333
2600721,1146306
2602488,1143191
2599802,1146604
2599864,1145654
2600960,1145383
2600380,1143208
2600331,1143619
2595675,1150554
2596664,1150695
2596742,1150788
2596857,1150837
2596903,1150876
2597034,1150888
2597037,1151001
2598619,1149326
2598753,1149575
2600714,1152265
2596535,1150830
2600304,1149816
2595199,1156022
2595243,1156102
2595080,1157206
2594775,1155790
2595768,1156363
2595994,1156207
2596274,1156196
2596047,1155912
2595862,1157565
2595956,1157522
2596363,1157244
2594904,1156484
2594958,1155734
2596390,1154554
2595663,1157152
2594648,1156665
2593290,1153845
2596504,1154564
2595238,1155461
2594131,1157323
2595284,1155654
2586972,1137024
2586984,1141194
2587173,1140710
2587253,1139515
2587152,1137699
2587209,1138002
2586791,1137450
2590972,1141449
2590691,1142278
2591650,1141687
2591137,1141072
2592695,1141684
2590816,1141777
2587619,1147193
2587605,1147216
2587927,1147148
2587896,1146690
2588269,1147080
2588027,1146857
2588924,1146317
2589012,1146072
2587687,1147915
2587582,1147672
2587692,1147664
2587423,1147385
2587304,1147922
2587435,1147946
2588118,1147611
2586560,1148644
2586453,1148894
2586485,1148429
2586411,1148056
2589279,1150457
2587727,1150043
2588046,1150442
2587971,1150322
2588944,1149806
2588881,1150148
2588594,1150080
2588300,1150022
2590689,1151837
2589284,1146022
2589279,1146043
2589221,1146081
2587083,1143827
2588561,1149520
2591453,1147360
2588761,1150526
2588975,1146605
2588240,1150274
2587340,1143788
2588966,1148072
2585039,1148427
2589013,1152050
2585854,1148666
2590424,1151824
2587630,1147523
2584912,1149396
2590965,1146821
2588378,1145230
2587089,1148888
2587129,1148124
2587386,1143883
2584769,1148456
2587980,1146274
2587687,1150020
2585956,1148753
2588343,1148911
2588824,1150325
2587066,1148869
2587026,1148841
2589254,1146451
2587378,1147271
2590542,1148509
2586673,1147867
2584806,1148458
2588755,1146332
2587818,1147725
2588243,1148810
2587328,1147318
2593383,1174658
2593475,1174667
2594683,1175489
2594763,1175632
2591282,1179013
2592418,1179422
2591732,1178329
2591910,1178152
2593578,1180065
2592896,1179219
2590134,1181820
2590323,1181363
2593114,1181683
2592370,1179430
2595360,1180790
2595290,1181635
2595945,1181214
2597236,1181905
2597202,1182492
2597045,1182558
2597283,1183245
2596159,1182193
2597323,1181312
2597348,1181032
2597218,1181244
2597312,1181148
2597972,1180416
2597549,1180618
2598259,1178713
2598263,1178862
2597893,1180290
2597352,1181168
2597277,1181158
2597130,1181598
2597222,1181487
2596946,1181795
2596347,1182341
2595513,1182062
2592836,1185021
2592839,1185013
2590587,1189412
2592293,1185344
2592364,1185408
2592242,1184843
2592367,1185108
2592143,1185276
2592042,1185205
2592600,1185604
2592864,1185532
2593147,1185238
2593093,1185223
2593141,1185125
2593017,1185017
2593089,1185021
2592755,1184960
2592619,1184801
2590398,1183648
2591515,1183658
2597007,1183222
2596532,1184098
2593719,1186226
2593417,1186832
2594007,1187892
2594562,1188505
2595536,1188841
2594836,1188021
2594312,1189713
2592288,1184643
2592708,1184762
2590764,1189198
2593115,1185897
2592096,1185167
2592331,1185255
2591887,1185102
2592724,1184891
2594294,1188230
2592007,1185226
2591533,1187615
2592693,1187033
2593210,1184971
2593191,1185159
2592637,1185562
2592929,1184712
2592480,1185304
2592442,1185455
2592888,1187842
2592188,1185197
2593063,1185176
2591694,1183858
2594417,1185445
2593154,1187987
2593065,1185819
2592710,1185235
2591819,1188825
2606733,1190681
2606760,1190695
2606701,1190667
2604465,1192509
2604479,1192506
2604492,1192503
2604537,1193514
2605287,1193396
2605155,1193283
2605019,1192508
2604853,1192526
2605124,1191890
2605235,1193936
2605748,1194107
2605195,1194123
2605121,1193905
2605241,1194243
2604696,1193927
2604669,1193940
2604794,1194212
2604645,1194834
2605876,1194132
2605720,1194470
2604749,1192665
2604745,1192574
2604339,1192794
2604444,1192778
2604436,1192863
2604375,1193055
2604218,1193708
2604074,1193743
2604148,1193549
2604120,1193639
2603746,1194207
2603741,1194231
2603872,1194091
2603802,1194414
2604530,1192260
2604242,1191855
2606728,1192997
2606603,1193018
2604895,1192714
2606666,1193013
2606040,1192185
2606219,1191320
2606347,1190783
2605784,1191082
2605081,1190968
2605265,1192200
2606411,1193159
2604373,1193252
2605140,1192156
2605176,1192145
2604973,1193200
2603784,1194151
2604593,1192951
2604554,1192953
2605267,1193274
2605302,1193264
2605415,1193291
2604413,1193550
2606209,1193224
2604373,1193022
2604373,1193028
2604373,1193034
2605378,1193247
2606763,1192970
2604611,1192370
2604697,1192436
2604305,1193883
2604528,1194026
2604180,1191799
2604978,1193274
2604889,1194629
2604526,1192858
2605320,1194079
2604436,1193819
2605189,1191901
2603798,1194196
2604413,1194336
2604416,1194331
2604443,1194284
2605271,1193990
2605209,1191899
2604434,1192648
2604441,1192611
2604530,1192493
2604550,1193788
2606493,1190717
2606750,1190661
2604209,1196589
2605033,1195483
2604905,1182359
2604832,1182814
2606116,1182088
2605624,1182480
2605579,1182686
2605669,1182401
2605336,1182633
2605618,1182582
2605945,1181507
2605025,1182536
2604946,1182337
2603324,1182406
2604368,1182206
2604607,1182247
2604578,1182249
2604656,1181957
2604630,1181572
2604720,1181122
2605054,1180914
2604871,1182715
2605802,1182095
2605778,1182150
2605594,1182429
2605594,1182392
2606153,1181884
2604861,1181295
2607882,1187232
2608449,1187982
2608551,1188648
2608100,1187563
2608111,1187788
2607435,1187064
2607720,1187125
2607801,1187225
2607843,1187271
2607545,1187624
2607307,1187849
2608421,1187878
2607484,1187310
2609250,1186820
2608351,1187909
2608174,1187534
2607481,1187063
2608035,1180599
2606438,1181146
2607245,1180273
2607019,1181123
2607899,1180547
2608210,1180656
2607998,1180769
2608060,1180773
2607997,1180732
2606271,1181122
2607843,1180484
2606991,1180984
2606045,1181368
2609961,1185198
2609538,1185936
2609969,1185693
2609973,1185300
2609978,1185266
2604686,1187548
2604939,1187294
2604913,1187181
2604693,1187271
2604429,1187262
2604324,1187296
2604406,1187462
2604352,1187392
2604392,1187596
2604279,1187630
2604225,1188094
2604380,1187519
2604327,1187234
2604651,1187489
2602795,1195336
2603025,1195718
2603113,1195677
2603101,1196539
2602518,1195620
2602516,1196454
2602318,1196298
2602300,1196250
2602247,1196335
2602424,1196114
2602427,1196132
2602460,1196101
2602234,1195325
2602039,1195213
2601981,1195581
2602032,1195382
2601893,1195442
2601982,1195517
2601943,1195393
2601924,1195267
2601885,1195188
2601869,1195212
2601786,1195173
2601784,1195205
2601868,1195106
2602340,1195071
2602220,1194983
2602017,1195536
2601980,1196723
2605062,1189466
2608199,1185425
2608348,1185402
2609184,1185115
2608770,1184464
2608915,1185061
2607587,1186421
2608211,1184255
2608281,1183740
2608071,1185245
2606607,1187253
2608668,1185858
2608644,1185855
2608697,1185875
2608573,1185628
2608597,1185687
2608049,1184376
2608537,1185653
2601608,1189186
2603068,1190781
2603030,1190689
2601039,1189044
2604286,1186493
2602925,1185565
2602964,1186769
2600802,1183286
2600514,1181390
2601472,1181221
2600620,1184550
2602104,1183889
2602715,1184467
2602977,1184809
2603611,1184646
2603630,1184741
2603375,1184346
2603318,1184541
2603287,1184227
2602957,1183712
2603035,1183754
2603608,1184443
2603606,1184380
2603717,1184715
2602853,1184883
2603394,1184572
2603044,1184237
2603100,1184244
2602869,1184851
2603720,1184646
2602868,1184824
2602609,1181964
2603144,1184430
2602587,1184485
2602535,1184452
2602661,1184445
2603111,1184050
2604305,1186412
2600389,1183948
2603419,1184211
2600290,1185627
2600366,1185745
2599778,1185722
2600045,1185571
2600577,1185240
2600804,1185018
2601966,1185369
2602320,1185434
2602222,1185401
2602231,1187522
2601668,1188005
2598549,1188501
2599017,1187076
2598498,1187840
2596210,1188458
2597278,1186721
2597188,1186734
2598717,1185923
2597442,1185761
2597333,1184837
2597555,1185130
2597838,1184813
2598179,1184768
2597724,1182598
2600381,1185644
2600335,1185675
2600394,1185617
2598928,1187373
2599746,1185516
2602276,1187668
2599250,1184110
2600403,1185673
2599901,1187999
2600166,1185735
2607496,1181782
2607481,1181823
2607520,1181789
2607597,1181608
2607531,1181675
2607483,1181667
2607453,1181658
2607622,1181870
2607553,1181881
2607579,1182057
2607707,1181635
2607979,1181672
2607717,1182157
2607950,1182159
2607902,1182230
2607792,1182212
2607946,1182283
2607963,1182065
2607955,1182061
2607947,1182057
2607958,1182025
2606588,1182001
2607890,1182369
2608038,1182111
2607887,1182326
2607904,1182355
2608119,1182143
2608035,1182139
2607835,1182223
2608106,1182228
2607805,1181605
2607705,1182644
2607301,1181837
2607875,1182203
2607991,1182038
2607782,1182068
2607822,1182142
2607412,1181646
2607399,1181621
2607200,1181839
2607581,1181918
2607862,1182329
2607213,1181762
2603813,1188820
2603834,1188818
2603961,1188566
2603890,1188372
2604014,1189706
2604018,1189668
2604027,1189639
2604076,1189178
2604080,1189127
2604081,1189096
2604128,1190733
2604033,1190770
2603985,1190604
2604012,1189853
2604017,1190057
2604185,1189488
2604231,1189521
2604088,1189829
2604330,1189394
2603847,1189765
2604170,1190075
2603948,1191091
2604053,1189610
2603958,1190454
2604330,1189949
2603841,1189542
2610220,1182549
2610117,1182571
2610147,1182776
2610525,1182434
2610357,1182510
2611082,1181925
2611177,1181855
2610842,1182475
2610873,1182460
2610805,1182618
2610306,1182821
2610774,1182721
2610687,1182733
2610606,1182658
2610226,1182585
2610920,1182294
2610729,1182339
2610736,1182338
2610855,1182423
2610201,1182675
2610824,1182731
2610770,1182362
2610728,1182368
2610675,1182401
2610491,1182662
2609436,1182797
2605418,1179985
2604987,1180168
2605335,1179890
2605176,1179785
2604990,1179578
2604824,1179855
2604798,1179860
2603581,1179679
2603623,1179762
2603729,1179952
2605656,1179177
2605288,1178495
2605209,1178080
2604981,1178151
2605047,1178666
2604492,1179333
2605587,1178136
2605268,1177713
2605636,1179486
2605858,1180143
2605582,1179571
2604798,1179804
2605195,1179243
2604951,1179876
2604952,1179641
2605496,1179551
2605536,1179775
2605946,1179679
2600085,1193026
2599798,1192779
2601575,1190927
2602688,1192009
2603214,1192107
2602850,1192345
2602897,1192461
2602482,1192320
2603102,1191680
2602249,1194232
2600005,1189893
2602968,1192218
2604710,1186061
2604796,1185753
2604640,1185910
2605427,1184051
2605822,1184720
2605905,1184370
2605931,1184447
2605762,1184742
2605317,1184575
2605275,1184499
2605490,1184779
2604711,1185020
2604992,1184963
2604989,1184990
2605017,1185588
2605681,1185230
2605440,1184115
2605559,1184707
2605608,1184184
2605588,1184213
2605390,1184830
2604879,1185154
2605366,1184826
2604608,1184012
2625276,1196216
2627824,1191861
2627246,1191795
2627597,1191210
2623717,1192004
2627307,1187881
2631273,1187290
2629914,1187296
2625583,1190089
2625730,1190101
2627119,1191872
2627147,1191856
2626719,1192299
2630770,1186770
2628282,1198047
2625743,1199630
2627159,1198670
2627206,1198689
2627357,1198820
2627271,1198795
2627171,1199078
2626858,1199166
2627038,1199175
2627136,1199142
2627049,1199238
2627032,1198967
2626999,1199039
2626942,1198872
2626970,1198801
2627117,1198729
2627137,1198727
2626895,1198774
2627104,1198545
2626845,1198591
2626125,1198926
2626129,1198964
2625889,1199060
2626399,1199306
2625809,1199351
2625864,1199276
2624985,1199421
2625445,1199072
2623869,1199835
2623888,1199792
2627732,1198551
2628041,1198594
2628397,1197439
2628561,1197403
2627733,1197396
2625849,1200078
2626183,1200850
2626601,1201795
2627368,1204858
2627475,1200070
2627303,1200786
2627279,1201540
2628536,1199705
2629079,1202246
2627223,1198410
2627115,1198373
2627214,1198472
2627274,1198421
2627437,1198786
2625474,1199090
2625743,1199728
2627354,1198424
2626915,1198655
2626526,1199111
2627246,1198880
2625765,1199296
2627288,1198868
2627329,1199067
2627346,1199089
2627285,1199080
2627279,1199082
2627243,1199383
2629914,1204434
2628051,1198849
2628386,1198083
2626108,1199205
2626127,1198578
2621013,1200234
2623555,1202024
2623592,1201792
2623873,1201532
2623899,1201504
2623970,1200803
2625575,1203381
2622968,1202580
2621501,1198931
2623542,1200035
2623924,1201776
2620836,1199526
2622997,1202409
2623083,1202354
2623230,1202327
2622948,1202542
2623030,1201582
2623027,1201547
2622972,1202340
2623997,1201653
2623986,1201668
2622819,1202571
2623034,1202318
2622875,1201513
2623592,1202068
2620950,1200038
2624014,1199874
2622741,1199499
2622045,1198891
2622946,1201582
2622988,1187993
2622087,1189511
2622002,1191992
2623133,1191489
2621911,1190807
2621855,1190440
2624447,1185394
2624657,1185470
2624933,1185950
2624660,1186439
2626113,1186038
2621457,1191326
2625885,1187426
2623194,1189128
2624516,1185542
2624402,1185301
2623432,1189843
2624786,1203548
2623909,1203359
2623642,1202842
2623589,1202833
2623363,1202806
2622714,1202802
2623245,1202735
2622987,1202901
2623215,1203403
2622072,1203753
2621982,1203926
2621437,1204755
2621185,1204620
2621775,1203845
2619537,1202080
2620393,1203769
2621261,1201757
2622201,1203851
2619550,1204110
2623348,1202901
2623345,1202870
2621971,1202878
2621836,1203840
2619560,1204063
2623231,1202818
2619358,1203937
2631342,1186363
2631215,1186456
2632015,1186392
2633636,1187184
2631887,1186069
2631792,1185945
2631794,1185263
2632328,1185219
2633357,1185164
2633886,1185307
2635125,1184823
2633407,1187271
2633339,1187206
2632075,1186385
2633614,1185124
2635242,1184860
2632895,1185522
2630884,1186306
2632578,1186321
2622617,1197504
2624223,1197841
2622959,1197267
2622727,1197500
2622925,1197000
2622494,1197444
2624539,1194696
2622503,1194878
2621514,1195978
2622107,1197008
2622094,1196849
2621680,1196522
2621787,1196849
2621817,1196938
2620999,1195983
2620927,1196749
2622590,1197396
2621309,1196007
2621904,1197003
2622042,1197339
2622654,1197664
2622980,1196452
2620996,1195535
2621818,1197121
2621815,1197058
2636007,1203128
2637137,1202698
2631707,1199775
2632730,1197397
2635317,1198700
2633982,1200816
2634544,1200324
2637205,1201003
2630456,1196972
2630987,1197016
2630724,1196886
2630473,1196955
2630668,1196860
2630754,1197041
2629985,1196674
2630809,1196808
2611179,1175602
2611026,1175274
